SKU_Code,Product_Name,Brand,Date,Actual,Forecast,Lower_Bound,Upper_Bound
552236,LAKME ABS UNDERCOVER GEL PRIMER30ML,Lakme,2025-10-10,4.0,6.7239090321857695,-1.243412227580195,14.812947410119612
552236,LAKME ABS UNDERCOVER GEL PRIMER30ML,Lakme,2025-10-11,12.0,11.559696886358262,3.5534837644500072,19.05257537904094
552236,LAKME ABS UNDERCOVER GEL PRIMER30ML,Lakme,2025-10-12,12.0,9.283847526536405,1.2476065550820292,17.28974919040242
552236,LAKME ABS UNDERCOVER GEL PRIMER30ML,Lakme,2025-10-13,6.0,4.809665490745768,-3.2443077892598082,12.166331928788125
552236,LAKME ABS UNDERCOVER GEL PRIMER30ML,Lakme,2025-10-14,3.0,5.589605885961124,-1.7283894759581193,13.834070863579505
552236,LAKME ABS UNDERCOVER GEL PRIMER30ML,Lakme,2025-10-15,9.0,5.2702763089469,-2.286525978388986,12.632491536411285
552236,LAKME ABS UNDERCOVER GEL PRIMER30ML,Lakme,2025-10-16,6.0,5.304873571507397,-1.676852726762891,13.064521268545258
552236,LAKME ABS UNDERCOVER GEL PRIMER30ML,Lakme,2025-10-17,4.0,6.720453474039979,-1.0788364872216856,14.694110910669155
552236,LAKME ABS UNDERCOVER GEL PRIMER30ML,Lakme,2025-10-18,15.0,11.553755679051683,3.864359867092012,19.38311046890135
552236,LAKME ABS UNDERCOVER GEL PRIMER30ML,Lakme,2025-10-19,11.0,9.279075661548156,1.8144008989308458,17.083707256238224
552236,LAKME ABS UNDERCOVER GEL PRIMER30ML,Lakme,2025-10-20,5.0,4.807193158057525,-2.730241983580418,12.264845310640506
532008,LAK EYECONIC KAJAL 0.35GM,Lakme,2025-09-21,6.0,8.048389571119674,4.361556809108168,11.358163937835094
532008,LAK EYECONIC KAJAL 0.35GM,Lakme,2025-09-22,5.0,4.86415119753479,1.2631754941036548,8.031933744786222
532008,LAK EYECONIC KAJAL 0.35GM,Lakme,2025-09-23,6.0,4.015122501037575,0.5775063117945357,7.35606249672423
532008,LAK EYECONIC KAJAL 0.35GM,Lakme,2025-09-24,10.0,5.074760910393844,1.2959909850324427,8.549930403174729
532008,LAK EYECONIC KAJAL 0.35GM,Lakme,2025-09-25,5.0,5.141544299972498,1.2844266601991317,8.764776194937786
532008,LAK EYECONIC KAJAL 0.35GM,Lakme,2025-09-26,8.0,5.545017844128997,2.157973028015539,8.836055513331596
532008,LAK EYECONIC KAJAL 0.35GM,Lakme,2025-09-27,9.0,7.126426276655678,3.5445457829645646,10.679057556920467
532008,LAK EYECONIC KAJAL 0.35GM,Lakme,2025-09-28,12.0,7.950121542568804,4.536106559233106,11.253356335625917
532008,LAK EYECONIC KAJAL 0.35GM,Lakme,2025-09-29,10.0,4.804657838081234,1.2827201892719857,8.467976599318124
532008,LAK EYECONIC KAJAL 0.35GM,Lakme,2025-09-30,6.0,3.9659276413149276,0.4845600723470265,7.266301951197933
532008,LAK EYECONIC KAJAL 0.35GM,Lakme,2025-10-01,7.0,5.0124739206710025,1.5648226661388922,8.27200337835416
532008,LAK EYECONIC KAJAL 0.35GM,Lakme,2025-10-02,9.0,5.078326772859465,1.5190933044863553,8.637357997790767
532008,LAK EYECONIC KAJAL 0.35GM,Lakme,2025-10-03,14.0,5.476719468546711,1.8441479036750144,8.95923579692507
532008,LAK EYECONIC KAJAL 0.35GM,Lakme,2025-10-04,3.0,7.038494859464303,3.6782599597408914,10.314450202658982
532008,LAK EYECONIC KAJAL 0.35GM,Lakme,2025-10-05,7.0,7.851853514017397,4.467601448183978,11.179464988708057
532008,LAK EYECONIC KAJAL 0.35GM,Lakme,2025-10-06,3.0,4.745164478637533,1.591607020171813,8.161369168311994
532008,LAK EYECONIC KAJAL 0.35GM,Lakme,2025-10-07,2.0,3.916732781589103,0.8065475389677231,7.264969928240037
532008,LAK EYECONIC KAJAL 0.35GM,Lakme,2025-10-08,8.0,4.950186930954286,1.488857758270255,8.33295919972772
532008,LAK EYECONIC KAJAL 0.35GM,Lakme,2025-10-09,4.0,5.015109245748368,1.6957735832533924,8.656129026786894
532008,LAK EYECONIC KAJAL 0.35GM,Lakme,2025-10-10,7.0,5.408421092965639,1.9236087567195828,8.771085252700294
532008,LAK EYECONIC KAJAL 0.35GM,Lakme,2025-10-11,5.0,6.950563442272882,3.545184626186808,10.411814393266516
532008,LAK EYECONIC KAJAL 0.35GM,Lakme,2025-10-12,11.0,7.753585485473034,4.2091729745011515,11.236868017377756
532008,LAK EYECONIC KAJAL 0.35GM,Lakme,2025-10-13,10.0,4.685671119182875,1.5027916852276173,7.74641569457021
532008,LAK EYECONIC KAJAL 0.35GM,Lakme,2025-10-14,13.0,3.867537921866415,0.5726097014312556,7.341817582692377
532008,LAK EYECONIC KAJAL 0.35GM,Lakme,2025-10-15,7.0,4.887899941235765,1.3862385312800831,8.453939607891328
532008,LAK EYECONIC KAJAL 0.35GM,Lakme,2025-10-16,7.0,4.9518917186353475,1.3401297325000925,8.244553071159409
